latitude,longitude,depth,mag,gap,rms,nst,cluster
34.4275,-97.46983333,5.01,1.13,47.0,0.54,73.0,1
33.875667572021,-116.17166900635,4.6900000572205,1.0786196996602,169.0,0.100000001,14.0,1
35.322334289551,-117.81349945068,6.0900001525879,1.3102514644784,83.0,0.239999995,17.0,1
-5.3584,152.7393,10.0,4.3,198.0,0.46,22.0,-1
34.41833333,-97.47066667,5.28,1.97,41.0,0.36,91.0,1
28.83,-98.994,9.7814,2.1,87.0,0.1,9.0,1
35.309501647949,-117.80850219727,7.4699997901917,1.3489638103579,88.0,0.200000003,25.0,1
35.314166666667,-117.811,7.29,2.03,33.0,0.19,59.0,1
46.201833333333,-122.18933333333,0.95,0.97,134.0,0.06,8.0,1
33.429333333333,-116.6145,10.02,0.45,39.0,0.17,28.0,1
62.904,-149.587,73.6,1.9,58.0,0.7,30.0,2
39.3048,-119.0757,9.6673,1.91,77.0,0.1535,24.0,1
38.794334411621,-122.75382995606,1.1900000572205,1.09,89.0,0.02,14.0,1
28.525,-98.184,8.4348,1.6,89.0,0.2,22.0,1
38.499333333333,-112.9145,1.68,1.57,83.0,0.14,13.0,1
38.4819,-117.944,4.833,1.87,56.0,0.1777,17.0,1
59.84,-152.657,86.8,1.8,64.0,0.3,32.0,2
38.516333333333,-112.91616666667,1.45,1.56,74.0,0.14,21.0,1
33.5585,-116.6515,10.19,0.51,58.0,0.11,26.0,1
19.132,-155.35566666667,29.63,2.03,199.0,0.11,35.0,0
35.360332489014,-117.78549957275,3.5,1.3470467909193,96.0,0.230000004,17.0,1
37.623,-118.91433333333,6.9,0.09,70.0,0.04,16.0,1
35.736666666667,-117.527,6.73,0.28,61.0,0.14,16.0,1
51.287,173.8139,10.0,4.4,171.0,0.53,55.0,-1
60.54,-139.976,1.6,2.1,101.0,0.6,16.0,2
-10.0788,161.0563,10.0,4.7,86.0,1.06,38.0,-1
35.294833333333,-117.80083333333,8.46,0.26,129.0,0.11,9.0,1
33.488833333333,-116.7495,10.33,0.58,43.0,0.16,23.0,1
32.35,-102.079,6.8604,0.4,49.0,0.2,24.0,1
32.354,-102.083,7.9834,1.4,44.0,0.2,60.0,1
32.356,-102.081,8.0322,1.5,45.0,0.2,68.0,1
-15.8593,-175.9451,377.407,4.0,157.0,0.58,19.0,-1
35.878,-117.68733333333,4.21,0.13,90.0,0.14,13.0,1
46.874666666667,-112.51933333333,11.5,0.71,166.0,0.05,5.0,1
44.674666666667,-110.0105,11.07,2.03,107.0,0.22,17.0,1
55.807,-159.64,16.0,2.2,200.0,0.4,10.0,2
19.047333333333,-155.3735,33.63,2.45,211.0,0.12,44.0,0
-15.4777,-174.8934,267.663,4.4,75.0,0.48,47.0,-1
35.311500549316,-117.80833435059,8.6000003814697,1.1336889213919,87.0,0.129999995,13.0,1
38.835334777832,-122.81616973877,1.2699999809265,0.63,53.0,0.01,14.0,1
44.6665,-110.02683333333,14.21,1.92,150.0,0.12,9.0,1
38.832332611084,-122.81783294678,1.7200000286102,0.75,133.0,0.01,8.0,1
19.049,-155.37366666667,32.71,2.81,208.0,0.12,46.0,0
38.83716583252,-122.80349731445,2.079999923706,0.7,124.0,0.01,6.0,1
36.196333333333,-89.720833333333,5.09,2.33,63.0,0.08,38.0,1
59.548,-152.718,88.9,1.8,93.0,0.4,29.0,2
19.171333333333,-155.50133333333,32.49,1.95,153.0,0.12,36.0,0
59.702,-146.772,38.6,2.6,99.0,0.7,70.0,-1
57.634,-155.549,86.1,1.9,97.0,0.3,22.0,2
61.973,-146.524,20.8,2.1,45.0,0.9,41.0,2
62.814,-149.516,78.3,2.2,30.0,0.7,57.0,2
17.9935,-66.841,14.44,2.39,158.0,0.11,13.0,3
35.933166666667,-120.482,5.08,0.41,106.0,0.05,18.0,1
38.8365,-122.78766666667,2.07,0.44,77.0,0.03,23.0,1
31.656,-104.451,5.4846,1.7,79.0,0.2,37.0,1
40.0591,-119.6691,11.3987,1.63,165.0,0.1582,13.0,1
-33.679,-108.5673,10.0,4.7,79.0,0.65,56.0,-1
38.820667266846,-122.81466674805,2.75,1.03,60.0,0.02,14.0,1
28.811,-99.004,8.1646,2.0,78.0,0.4,37.0,1
40.7545,14.0407,14.711,4.1,137.0,0.4,27.0,-1
34.473666666667,-116.4865,4.49,1.25,67.0,0.11,25.0,1
-18.6094,-178.3947,518.232,4.2,167.0,0.86,25.0,-1
32.3545,-115.33,8.62,1.66,62.0,0.25,21.0,1
31.967,-102.111,8.8135,2.2,46.0,0.2,67.0,1
56.058,-159.967,6.1,2.5,152.0,0.4,19.0,2
31.152,-103.038,4.2029,2.6,70.0,0.4,23.0,1
46.8485,-121.76366666667,0.64,0.43,116.0,0.09,20.0,1
61.693,-149.608,30.8,1.9,43.0,0.7,35.0,2
61.846,-149.527,35.0,2.0,42.0,0.8,34.0,2
32.032,-103.916,6.7664,0.8,86.0,0.2,15.0,1
19.2825,-155.39333333333,30.01,1.84,95.0,0.12,38.0,0
35.310833333333,-117.81116666667,7.98,2.31,32.0,0.18,56.0,1
19.272832870483,-155.39266967773,30.14999961853,1.77,150.0,0.100000001,16.0,0
35.303166666667,-117.806,7.67,0.63,90.0,0.15,25.0,1
62.295,-151.149,83.0,2.3,29.0,0.6,66.0,2
32.083,-102.209,8.5693,0.3,77.0,0.2,15.0,1
19.136666666667,-64.597333333333,31.63,3.4,273.0,0.25,10.0,3
60.925,-151.553,81.7,1.6,86.0,0.5,19.0,2
37.6407,-117.3873,6.0826,1.6,60.0,0.1609,19.0,1
38.8652,49.5952,39.42,4.0,145.0,0.81,26.0,-1
59.072,-153.458,84.9,2.6,60.0,0.6,83.0,2
32.954,-115.53933333333,5.82,1.26,63.0,0.26,29.0,1
5.1665,127.4492,35.0,4.2,130.0,0.56,15.0,-1
34.227333333333,-117.4545,12.91,1.0,47.0,0.18,37.0,1
19.4638,-64.8171,28.0,3.66,277.0,0.49,16.0,-1
28.808,-99.01,8.7611,1.8,81.0,0.3,19.0,1
63.752,-146.737,6.0,1.8,58.0,0.5,24.0,2
34.0604,137.2567,329.758,4.2,123.0,0.61,57.0,-1
57.966,-155.648,115.7,1.5,106.0,0.3,22.0,2
60.352,-139.557,5.0,2.2,101.0,0.6,12.0,2
35.737,-121.31116666667,11.69,1.58,188.0,0.09,25.0,1
31.618,-104.384,3.0237,1.6,64.0,0.2,18.0,1
28.804,-98.22,7.2602,1.4,113.0,0.2,12.0,1
62.923,-149.268,76.1,2.1,52.0,0.7,28.0,2
32.791,-100.55,3.0518,1.3,81.0,0.1,10.0,1
19.039666666667,-155.352,32.96,2.16,212.0,0.13,36.0,0
58.961,-154.106,112.6,1.8,71.0,0.4,27.0,2
36.094666666667,-120.68166666667,2.3,0.69,110.0,0.13,20.0,1
28.7388,52.3533,10.0,4.3,81.0,0.62,43.0,-1
-27.7705,-176.3211,10.0,4.6,258.0,0.65,8.0,-1
38.842834472656,-122.84100341797,1.9099999666214,0.97,92.0,0.02,17.0,1
38.80016708374,-122.78099822998,3.3399999141693,1.75,60.0,0.03,36.0,1
31.531,-104.004,7.6892,2.6,56.0,0.2,48.0,1
33.4285,-116.66016666667,4.63,0.59,38.0,0.15,23.0,1
38.788166046143,-122.74749755859,2.6900000572205,1.12,84.0,0.04,18.0,1
19.045,-155.40083333333,34.47,2.64,221.0,0.1,26.0,0
35.1057,24.5327,10.0,4.0,210.0,1.6,32.0,-1
60.686,-147.928,18.9,1.9,80.0,0.6,26.0,2
59.566,-152.585,76.2,1.8,97.0,0.5,31.0,2
36.175166666667,-117.38616666667,2.36,2.22,42.0,0.17,43.0,1
34.4335,-97.461,5.05,1.27,71.0,0.33,32.0,1
37.067,-112.8585,8.65,2.64,111.0,0.22,21.0,1
55.697,-156.736,266.4,2.4,206.0,0.2,10.0,-1
33.587166666667,-116.59633333333,14.66,0.24,71.0,0.13,13.0,1
-6.1561,130.3866,122.55,4.9,95.0,0.89,55.0,-1
60.181,-142.898,6.0,2.1,202.0,0.7,13.0,2
38.825832366943,-122.78133392334,2.079999923706,1.35,50.0,0.02,27.0,1
-56.1189,-27.9076,107.642,5.7,67.0,0.81,80.0,-1
60.642,-147.715,15.6,2.1,72.0,0.8,33.0,2
28.815,-99.005,9.1181,1.8,80.0,0.3,16.0,1
38.814834594727,-122.78800201416,3.170000076294,0.75,140.0,0.02,10.0,1
56.183,-157.682,53.2,2.2,202.0,0.4,19.0,2
36.853666666667,-119.315,20.1,2.48,129.0,0.2,11.0,1
19.174333333333,-155.4845,29.39,1.99,137.0,0.12,21.0,0
33.836833333333,-117.70083333333,8.4,0.64,178.0,0.09,8.0,1
35.902833333333,-117.6875,2.55,0.93,43.0,0.12,24.0,1
28.865,-98.997,7.2994,1.7,84.0,0.2,20.0,1
38.794166666667,-122.76966666667,2.79,0.27,85.0,0.04,12.0,1
19.187833333333,-155.371,29.39,2.03,194.0,0.11,25.0,0
18.024333333333,-66.750166666667,12.33,2.87,127.0,0.17,33.0,-1
28.826,-99.016,8.4526,1.5,79.0,0.2,12.0,1
38.835666656494,-122.79750061035,1.4500000476837,1.48,64.0,0.03,24.0,1
31.531,-104.008,7.5354,1.8,56.0,0.2,44.0,1
-57.0566,-25.0426,10.0,4.6,110.0,0.63,33.0,-1
28.812,-99.012,8.9877,1.9,80.0,0.3,18.0,1
36.3752,141.3757,35.0,4.2,220.0,0.66,22.0,-1
39.3081,-119.0686,11.2101,2.77,60.0,0.1406,31.0,1
56.8605,-158.03816666667,14.2,0.06,267.0,0.33,6.0,2
62.705,-149.257,55.3,2.7,20.0,1.0,99.0,-1
51.8901,-173.2561,58.747,3.3,313.0,0.24,16.0,-1
53.1683,-165.9375,35.0,2.5,236.0,0.49,14.0,2
-7.8862,108.2822,76.325,4.4,106.0,0.42,32.0,-1
33.6415,-116.7135,12.09,0.36,74.0,0.15,15.0,1
18.2321,145.8839,143.578,4.4,151.0,0.53,22.0,-1
38.787498474121,-122.76683044434,1.9900000095367,0.83,96.0,0.02,9.0,1
59.84,-141.903,1.4,2.1,178.0,0.9,13.0,2
38.754165649414,-122.72499847412,2.8099999427795,1.12,156.0,0.02,13.0,1
59.865,-151.443,75.9,3.3,84.0,0.8,115.0,-1
34.50733333,-97.21783333,0.0,1.2,51.0,0.36,39.0,1
25.0931,124.4074,100.916,4.3,90.0,0.66,50.0,-1
38.829333333333,-122.82033333333,2.02,0.25,62.0,0.03,15.0,1
19.040833333333,-155.3485,32.9,1.94,218.0,0.12,32.0,0
28.823,-99.003,8.7813,1.7,79.0,0.4,20.0,1
19.1755,-155.49833333333,32.99,2.07,100.0,0.12,42.0,0
38.83483505249,-122.78350067139,1.6900000572205,1.47,130.0,0.02,21.0,1
55.983,-159.952,5.2,2.2,152.0,0.5,22.0,2
28.804,-98.996,7.0302,2.0,82.0,0.3,30.0,1
28.808,-99.004,4.3824,1.8,59.0,0.4,20.0,1
57.936666666667,-155.8575,8.75,0.5,154.0,0.2,9.0,2
60.174,-140.735,1.3,2.7,136.0,0.6,33.0,-1
28.721,-98.473,8.0615,1.1,81.0,0.1,12.0,1
31.623,-104.097,6.0999,1.4,52.0,0.2,40.0,1
-16.0473,-172.861,10.0,4.6,108.0,1.26,24.0,-1
17.9265,-65.499833333333,32.24,2.53,212.0,0.21,18.0,3
34.46233333,-96.835,0.0,1.26,72.0,0.36,51.0,1
39.2759,-119.1011,7.1827,1.54,81.0,0.1398,11.0,1
38.835498809815,-122.79083251953,2.1500000953674,1.59,51.0,0.02,29.0,1
35.79766667,-96.65483333,7.94,2.7,30.0,0.21,96.0,1
-54.7169,-118.7178,10.0,5.0,93.0,0.7,52.0,-1
57.934666666667,-155.87416666667,7.66,0.57,153.0,0.11,9.0,2
38.185,-117.8076,1.7259,2.65,132.0,0.1168,8.0,1
38.835666656494,-122.79100036621,2.0899999141693,1.22,47.0,0.02,22.0,1
63.577,-150.797,2.2,2.2,61.0,0.4,24.0,2
38.822166442871,-122.81016540527,2.9300000667572,0.75,84.0,0.01,9.0,1
51.302,-177.508,29.8,2.4,274.0,0.4,12.0,2
62.815,-150.493,80.8,2.2,43.0,0.6,63.0,2
36.090833333333,-117.8945,5.33,1.43,41.0,0.15,34.0,1
-55.9978,-122.2979,10.0,6.6,42.0,0.82,231.0,-1
19.213333333333,-64.531,32.01,3.34,281.0,0.32,9.0,3
38.793,-122.80016666667,3.43,0.53,49.0,0.02,33.0,1
35.06316667,-96.58966667,25.89,1.6,48.0,0.29,65.0,1
18.9035,-155.46416666667,32.31,2.68,248.0,0.14,40.0,0
57.932333333333,-155.85066666667,9.5,0.82,163.0,0.16,10.0,2
44.798833333333,-110.84733333333,6.65,1.13,109.0,0.14,18.0,1
57.938666666667,-155.86183333333,9.51,0.48,155.0,0.22,11.0,2
19.040332794189,-155.33749389648,34.970001220703,1.78,268.0,0.109999999,20.0,0
57.938166666667,-155.852,9.97,0.65,155.0,0.22,11.0,2
-19.3968,169.4907,260.684,4.5,59.0,0.82,92.0,-1
57.923,-155.876,8.0,2.9,46.0,0.7,59.0,-1
38.803833333333,-122.78016666667,3.68,0.14,66.0,0.02,19.0,1
38.038666666667,-122.35966666667,6.23,1.11,250.0,0.16,9.0,1
54.5465,-164.69933333333,20.52,1.0,129.0,0.2,5.0,2
38.803001403809,-122.7799987793,3.2200000286102,1.29,66.0,0.02,27.0,1
35.638666666667,-117.4575,7.77,0.93,54.0,0.17,23.0,1
38.803001403809,-122.78050231934,3.2300000190735,1.31,64.0,0.02,27.0,1
57.926,-155.867,3.4,1.3,156.0,0.4,20.0,2
34.36633333,-96.79566667,0.0,1.05,87.0,0.54,59.0,1
32.255,-101.913,7.7881,1.3,48.0,0.2,30.0,1
51.814,-178.72466666667,10.43,0.56,289.0,0.24,4.0,2
61.32,-146.687,22.5,2.0,79.0,0.7,36.0,2
35.638666666667,-117.46033333333,7.11,0.51,54.0,0.15,22.0,1
60.486,-151.088,59.9,1.8,85.0,0.5,21.0,2
36.050166666667,-120.618,0.39,0.86,104.0,0.09,19.0,1
57.406,-156.058,85.4,1.8,155.0,0.4,28.0,-1
61.499,-146.447,28.4,1.7,97.0,0.6,15.0,2
32.945833333333,-115.57633333333,5.45,1.11,69.0,0.21,20.0,1
33.322166666667,-116.88983333333,20.44,0.77,37.0,0.15,28.0,1
61.518,-149.905,36.8,2.5,29.0,0.8,69.0,-1
62.949,-149.942,77.2,1.8,75.0,0.6,33.0,2
34.001666666667,-117.1585,12.3,1.25,45.0,0.14,50.0,1
46.9355,-112.6495,4.21,1.07,143.0,0.05,5.0,1
38.789333343506,-122.76683044434,2.3199999332428,1.08,78.0,0.02,12.0,1
18.607333333333,-66.815166666667,71.79,2.81,217.0,0.19,17.0,-1
38.5055,-112.9125,2.67,1.29,47.0,0.09,26.0,1
63.264,-150.401,118.0,3.0,29.0,0.8,145.0,-1
38.506666666667,-112.90966666667,2.28,1.15,72.0,0.09,20.0,1
37.6,-122.468,8.74,1.13,100.0,0.06,17.0,1
33.452333333333,-116.62783333333,8.53,0.68,39.0,0.16,36.0,1
61.243,-149.026,21.8,1.9,78.0,0.8,31.0,2
54.759,-164.02866666667,12.74,0.87,124.0,0.21,6.0,2
-57.1229,-25.168,10.0,4.3,210.0,0.79,12.0,-1
54.525,-160.208,3.5,2.2,265.0,0.5,13.0,2
38.834167480469,-122.81749725342,1.8099999427795,1.07,49.0,0.01,19.0,1
38.835334777832,-122.81683349609,1.9299999475479,1.34,49.0,0.02,27.0,1
32.76,-100.664,7.5928,1.4,79.0,0.1,10.0,1
19.413833333333,-155.61816666667,0.71,1.67,112.0,0.22,28.0,0
38.836833953857,-122.81716918945,1.9800000190735,0.25,67.0,0.02,10.0,1
38.757499694824,-122.73100280762,1.5599999427795,0.97,108.0,0.02,10.0,1
31.55,-104.135,7.9456,1.9,68.0,0.1,25.0,1
38.840666666667,-122.87616666667,2.54,0.18,84.0,0.02,26.0,1
55.4305,11.9757,10.0,3.5,81.0,0.39,17.0,-1
38.6735,-119.57883333333,6.69,2.29,53.0,0.09,26.0,1
31.618,-104.1,6.4459,2.0,52.0,0.2,47.0,1
60.226,-152.266,88.5,3.8,31.0,0.8,187.0,-1
-20.8294,-178.5802,594.312,4.4,120.0,0.69,59.0,-1
31.719,-104.355,5.3308,1.6,64.0,0.2,33.0,1
33.881333333333,-116.17233333333,3.19,1.02,79.0,0.19,29.0,1
47.4465,-121.76483333333,9.28,1.11,149.0,0.15,28.0,1
33.248833333333,-116.38566666667,3.55,0.57,87.0,0.17,24.0,1
65.161,-168.656,25.9,3.6,232.0,0.9,30.0,-1
34.406666666667,-118.9165,8.83,1.56,31.0,0.27,53.0,1
1.2827,126.2968,37.166,4.6,97.0,0.59,57.0,-1
35.931,-120.486,4.72,0.4,96.0,0.06,15.0,1
34.048166666667,-117.25916666667,15.13,0.88,53.0,0.15,44.0,1
32.469,-101.999,6.958,0.9,58.0,0.2,37.0,1
38.804166666667,-122.78,3.34,0.2,66.0,0.02,24.0,1
48.6265,-122.99833333333,52.66,2.23,81.0,0.1,41.0,-1
23.2435,121.4413,26.034,4.4,65.0,0.8,70.0,-1
38.821666717529,-122.80383300781,3.039999961853,0.27,98.0,0.02,6.0,1
37.2115,-117.8259,10.0821,1.75,104.0,0.1052,10.0,1
38.785999298096,-122.75499725342,2.289999961853,1.05,76.0,0.03,16.0,1
33.472833333333,-116.50733333333,14.15,0.44,57.0,0.12,18.0,1
19.181,-64.660833333333,29.88,2.91,305.0,0.46,5.0,3
36.290333333333,-121.59966666667,10.13,0.68,72.0,0.1,9.0,1
35.64,-117.456,7.71,0.79,55.0,0.15,26.0,1
60.143,-140.754,5.3,2.0,157.0,0.6,17.0,2
34.41933333,-97.45083333,6.17,1.29,110.0,0.26,27.0,1
34.030833333333,-117.23833333333,15.67,0.94,66.0,0.17,41.0,1
61.98,-150.43,64.6,2.9,31.0,0.8,90.0,-1
37.596166666667,-122.45983333333,6.65,0.5,89.0,0.05,10.0,1
32.167,-101.005,8.6182,1.5,66.0,0.2,10.0,1
35.8765,-117.71783333333,9.53,0.16,49.0,0.14,19.0,1
44.539,-111.09516666667,14.1,0.15,176.0,0.34,8.0,1
-8.1963,119.2415,10.0,5.2,41.0,0.43,91.0,-1
-5.5182,152.2938,10.0,4.5,115.0,0.74,19.0,-1
32.218,-102.006,8.374,0.3,55.0,0.2,12.0,1
-5.4844,152.534,19.461,4.7,114.0,0.86,47.0,-1
38.797500610352,-122.73750305176,1.2400000095367,1.53,53.0,0.04,22.0,1
60.04,-151.73,53.1,2.0,49.0,0.8,42.0,2
40.451833333333,-111.46316666667,8.12,0.42,129.0,0.06,13.0,1
38.790833333333,-122.767,1.47,0.22,89.0,0.03,15.0,1
37.258833333333,-118.53683333333,12.95,1.42,118.0,0.13,30.0,1
37.263833333333,-118.53583333333,14.77,1.55,100.0,0.12,38.0,1
-17.297,176.118,10.0,5.1,76.0,0.42,49.0,-1
48.1485,-120.79933333333,5.51,0.92,69.0,0.22,14.0,1
59.399,-152.77,79.6,1.8,97.0,0.4,37.0,2
31.659,-104.497,4.4592,1.8,72.0,0.2,29.0,1
32.949333333333,-116.46133333333,8.2,0.87,29.0,0.15,37.0,1
2.7046,-84.4428,10.0,4.4,137.0,0.59,65.0,-1
47.5415,-124.04133333333,26.37,1.14,261.0,0.24,16.0,-1
31.728,-104.248,7.1765,1.8,98.0,0.3,19.0,1
62.929,-148.837,61.1,2.0,39.0,0.9,49.0,2
57.903666666667,-155.80016666667,3.73,1.47,166.0,0.2,16.0,2
28.718,-98.462,7.7992,1.0,108.0,0.1,9.0,1
34.9488,26.015,10.0,4.2,171.0,0.77,54.0,-1
38.84400177002,-122.82550048828,2.1400001049042,0.45,82.0,0.01,9.0,1
58.341,-153.28,65.3,2.2,87.0,0.6,41.0,2
33.762,-116.05416666667,2.26,1.53,36.0,0.21,56.0,1
33.764,-116.05466666667,1.89,1.83,37.0,0.2,60.0,1
64.546,-149.754,12.0,1.2,166.0,0.5,8.0,2
19.6956,-63.6011,28.0,3.74,308.0,0.41,16.0,-1
41.235,83.4674,10.0,4.4,103.0,1.17,47.0,-1
38.773498535156,-122.74366760254,1.5800000429153,1.31,98.0,0.02,16.0,1
54.566333333333,-164.74516666667,26.52,0.78,177.0,0.29,4.0,2
54.547666666667,-164.82216666667,24.14,1.02,266.0,0.06,5.0,2
54.532666666667,-164.69083333333,21.57,0.33,121.0,0.2,5.0,2
63.022,-149.43,78.9,2.3,32.0,0.7,65.0,2
46.4555,-111.95766666667,6.46,2.37,50.0,0.17,32.0,1
35.315666666667,-117.8085,7.5,2.08,33.0,0.18,60.0,1
39.0005,-122.15016666667,16.6,1.88,90.0,0.25,43.0,1
59.915,-153.182,124.8,2.1,72.0,0.5,61.0,2
36.483833333333,-121.09683333333,5.44,1.42,36.0,0.19,38.0,1
38.4709,-116.505,3.6203,2.01,285.0,0.1876,5.0,-1
33.177666666667,-116.39783333333,11.7,0.67,61.0,0.16,35.0,1
51.438,-178.096,6.2,2.3,217.0,0.4,16.0,2
57.869,-154.044,60.0,1.5,120.0,0.5,16.0,2
52.3636,-169.7704,10.0,3.0,213.0,0.28,19.0,2
44.5242,-114.2632,5.0,2.6,55.0,0.84,32.0,-1
19.274499893189,-155.39399719238,29.639999389648,1.71,127.0,0.129999995,22.0,0
38.826,-122.84333333333,1.83,0.02,96.0,0.03,18.0,1
47.063833333333,-121.96283333333,7.03,0.73,105.0,0.12,19.0,1
62.974,-151.14,115.0,1.9,66.0,0.4,32.0,2
57.652,-155.522,88.4,1.9,88.0,0.4,26.0,2
54.019,-164.047,18.0,2.4,216.0,0.5,23.0,2
46.8665,-121.93333333333,11.19,0.39,98.0,0.1,17.0,1
32.471,-102.001,8.3252,1.5,46.0,0.1,61.0,1
52.5936,-167.0105,10.0,3.2,218.0,0.6,19.0,2
38.1978,38.512,10.0,5.4,21.0,0.95,123.0,-1
61.508,-146.378,17.3,2.2,45.0,0.9,56.0,2
38.827166666667,-122.79433333333,2.11,0.4,63.0,0.02,18.0,1
44.5364,-114.2626,5.0,2.4,54.0,0.3,31.0,1
38.826168060303,-122.80333709717,2.039999961853,0.53,102.0,0.02,5.0,1
34.000833333333,-117.21316666667,3.41,1.28,30.0,0.19,68.0,1
62.156,-150.395,12.8,1.7,83.0,0.7,26.0,2
37.248166666667,-122.1065,12.56,0.8,59.0,0.11,18.0,1
28.556,-98.37,7.8091,1.4,70.0,0.3,30.0,1
38.789665222168,-122.76650238037,1.8700000047684,0.4,91.0,0.04,11.0,1
41.489666666667,-112.93766666667,1.73,0.8,194.0,0.08,9.0,1
38.837166666667,-122.79,2.42,0.45,72.0,0.02,20.0,1
44.731166666667,-111.2535,10.85,0.51,76.0,0.35,13.0,1
-5.4916,147.0339,175.287,4.2,126.0,1.17,16.0,-1
38.8215,-122.81183333333,2.9,0.74,84.0,0.02,20.0,1
32.019,-101.714,8.4717,1.1,64.0,0.1,25.0,1
51.367,-176.967,39.3,2.3,234.0,0.4,19.0,2
61.459,-151.136,67.3,1.5,77.0,0.7,30.0,2
38.838500976562,-122.83899688721,0.99000000953674,1.13,83.0,0.02,18.0,1
58.299333333333,-154.98733333333,2.93,0.14,142.0,0.08,8.0,2
19.183833333333,-64.606833333333,29.98,2.67,307.0,0.11,5.0,3
38.831665039062,-122.84967041016,1.6200000047684,0.28,90.0,0.01,10.0,1
19.067,-64.787166666667,24.19,2.66,295.0,0.08,3.0,3
18.866166666667,-64.469166666667,61.84,3.01,295.0,0.12,4.0,3
19.145,-64.586833333333,18.77,3.21,279.0,0.28,7.0,3
38.829666137695,-122.81400299072,1.5299999713898,0.82,50.0,0.02,18.0,1
19.067166666667,-64.803333333333,36.04,2.94,262.0,0.25,8.0,3
38.838833333333,-122.83816666667,1.17,0.19,92.0,0.02,12.0,1
35.782666666667,-121.31466666667,6.28,0.95,187.0,0.06,13.0,1
37.58,-121.71866666667,4.42,0.72,69.0,0.08,14.0,1
32.216,-102.008,7.8369,1.0,38.0,0.2,59.0,1
61.538,-146.6,26.7,2.2,25.0,0.9,47.0,2
63.696,-149.941,129.9,1.5,59.0,0.3,13.0,-1
60.517,-139.943,0.5,2.1,107.0,0.9,15.0,2
38.841667175293,-122.87666320801,2.2799999713898,1.06,85.0,0.03,14.0,1
35.7075,-117.55433333333,2.52,1.12,46.0,0.13,29.0,1
19.127,-64.373833333333,21.48,3.09,316.0,0.22,5.0,3
38.831665039062,-122.81549835205,1.8899999856949,0.99,47.0,0.01,13.0,1
54.5223,-160.4136,5.0,3.1,227.0,0.75,22.0,2
27.4815,128.6878,42.0,5.9,39.0,1.24,99.0,-1
-41.5382,-89.3747,10.0,5.0,156.0,1.12,20.0,-1
38.796333333333,-122.76733333333,1.26,0.63,70.0,0.03,22.0,1
54.3083,-161.3724,5.0,2.8,232.0,0.49,20.0,2
62.237,-149.294,46.1,1.7,55.0,0.6,29.0,2
7.5271,126.9379,10.0,4.3,138.0,1.21,12.0,-1
-28.2753,-66.1089,10.0,4.5,107.0,1.08,36.0,-1
-15.8754,-176.4042,371.172,4.4,113.0,0.42,39.0,-1
46.727166666667,-121.93583333333,7.69,0.3,270.0,0.06,11.0,1
33.352833333333,-116.94733333333,14.48,0.89,30.0,0.2,38.0,1
9.97,125.9102,87.668,4.7,111.0,0.81,58.0,-1
38.506666666667,-112.91266666667,1.83,1.4,50.0,0.12,17.0,1
19.254,-64.621,27.65,3.42,276.0,0.24,18.0,3
37.3655,-121.71533333333,8.71,0.85,52.0,0.06,15.0,1
38.836666666667,-111.46616666667,3.11,1.41,98.0,0.16,12.0,1
-4.8387,151.4809,71.131,4.3,159.0,1.09,15.0,-1
19.010833333333,-64.270166666667,22.27,3.14,302.0,0.3,5.0,3
2.3544,96.2351,10.0,4.6,147.0,0.7,27.0,-1
60.045,-153.05,113.4,1.9,48.0,0.6,41.0,2
38.817166666667,-122.80083333333,2.78,0.39,33.0,0.02,22.0,1
60.976,-148.104,28.1,1.7,58.0,0.5,22.0,2
57.646,-156.011,16.0,1.6,141.0,0.4,15.0,2
54.4022,-160.3427,2.185,2.5,247.0,0.64,18.0,2
19.014833333333,-65.196666666667,23.98,3.08,237.0,0.31,13.0,3
19.1663,-65.1524,24.454,2.9,255.0,0.51,14.0,-1
41.261,-111.70816666667,9.8,0.53,86.0,0.1,12.0,1
32.442,-102.121,7.2998,0.7,83.0,0.1,21.0,1
51.878,-177.78166666667,9.92,0.81,277.0,0.26,5.0,2
38.815666666667,-122.8185,2.32,0.39,50.0,0.02,25.0,1
33.576,-116.59583333333,13.43,0.62,68.0,0.13,26.0,1
35.937166666667,-120.484,6.16,0.23,112.0,0.07,15.0,1
23.3154,121.4341,29.461,4.3,80.0,1.23,34.0,-1
41.298833333333,-111.7455,11.71,0.77,172.0,0.11,8.0,1
44.762833333333,-111.21266666667,12.24,0.86,70.0,0.33,8.0,1
37.306166666667,-121.09683333333,12.1,1.44,80.0,0.21,25.0,1
38.838,-111.47583333333,3.57,1.12,98.0,0.15,15.0,1
38.853000640869,-122.83116912842,0.61000001430511,1.1,111.0,0.03,17.0,1
38.855834960938,-122.83032989502,1.0800000429153,1.06,118.0,0.01,12.0,1
38.852165222168,-122.83350372315,0.68999999761581,2.0,127.0,0.05,27.0,1
38.853168487549,-122.83450317383,0.20999999344349,0.98,115.0,0.05,10.0,1
19.015666666667,-64.623166666667,60.6,3.03,265.0,0.39,8.0,-1
-17.419,-175.9026,249.234,4.2,170.0,0.43,20.0,-1
36.424666666667,-120.24683333333,13.69,1.67,83.0,0.18,34.0,1
36.7825,-121.41166666667,5.45,1.0,77.0,0.1,17.0,1
51.322,-177.597,22.7,2.4,231.0,0.3,19.0,2
33.384166666667,-116.95566666667,7.96,0.78,74.0,0.15,25.0,1
